sensor_id,timestamp,temperature
226892,2023-02-21 03,35
226892,2023-02-21 04,34
226892,2023-02-21 05,34
226892,2023-02-21 06,34
226892,2023-02-21 07,34
226892,2023-02-21 08,34
226892,2023-02-21 09,34
226892,2023-02-21 10,34
226892,2023-02-21 11,34
226892,2023-02-21 12,34
226892,2023-02-21 13,34
226892,2023-02-21 14,34
226892,2023-02-21 15,34
226892,2023-02-21 16,34
226892,2023-02-21 17,34
226892,2023-02-21 18,34
226892,2023-02-21 19,34
226892,2023-02-21 20,35
226892,2023-02-21 21,35
226892,2023-02-21 22,34
226892,2023-02-21 23,34
226892,2023-02-22 00,34
226892,2023-02-22 01,34
226892,2023-02-22 02,34
226892,2023-02-22 03,34
226892,2023-02-22 04,34
226892,2023-02-22 05,34
226892,2023-02-22 06,34
226892,2023-02-22 07,34
226892,2023-02-22 08,34
226892,2023-02-22 09,34
226892,2023-02-22 10,34
226892,2023-02-22 11,34
226892,2023-02-22 12,34
226892,2023-02-22 13,34
226892,2023-02-22 14,34
226892,2023-02-22 15,34
226892,2023-02-22 16,34
226892,2023-02-22 17,34
226892,2023-02-22 18,34
226892,2023-02-22 19,34
226892,2023-02-22 20,34
226892,2023-02-22 21,33
226892,2023-02-22 22,33
226892,2023-02-22 23,33
226892,2023-02-23 00,33
226892,2023-02-23 01,33
226892,2023-02-23 02,33
226892,2023-02-23 03,33
226892,2023-02-23 04,33
226892,2023-02-23 05,33
226892,2023-02-23 06,33
226892,2023-02-23 07,33
226892,2023-02-23 08,33
226892,2023-02-23 09,33
226892,2023-02-23 10,33
226892,2023-02-23 11,33
226892,2023-02-23 12,33
226892,2023-02-23 13,33
226892,2023-02-23 14,33
226892,2023-02-23 15,33
226892,2023-02-23 16,33
226892,2023-02-23 17,33
226892,2023-02-23 18,33
226892,2023-02-23 19,33
226892,2023-02-23 20,33
226892,2023-02-23 21,33
226892,2023-02-23 22,32
226892,2023-02-23 23,32
226892,2023-02-24 00,32
226892,2023-02-24 01,32
226892,2023-02-24 02,32
226892,2023-02-24 03,32
226892,2023-02-24 04,32
226892,2023-02-24 05,32
226892,2023-02-24 06,32
226892,2023-02-24 07,32
226892,2023-02-24 08,32
226892,2023-02-24 09,32
226892,2023-02-24 10,32
226892,2023-02-24 11,32
226892,2023-02-24 12,32
226892,2023-02-24 13,33
226892,2023-02-24 14,32
226892,2023-02-24 15,33
226892,2023-02-24 16,33
226892,2023-02-24 17,33
226892,2023-02-24 18,33
226892,2023-02-24 19,33
226892,2023-02-24 20,32
226892,2023-02-24 21,32
226892,2023-02-24 22,32
226892,2023-02-24 23,32
226892,2023-02-25 00,31
226892,2023-02-25 01,31
226892,2023-02-25 02,31
226892,2023-02-25 03,31
226892,2023-02-25 04,32
226892,2023-02-25 05,32
226892,2023-02-25 06,32
226892,2023-02-25 07,32
226892,2023-02-25 08,32
226892,2023-02-25 09,32
226892,2023-02-25 10,32
226892,2023-02-25 11,32
226892,2023-02-25 12,32
226892,2023-02-25 13,33
226892,2023-02-25 14,33
226892,2023-02-25 15,33
226892,2023-02-25 16,33
226892,2023-02-25 17,33
226892,2023-02-25 18,33
226892,2023-02-25 19,33
226892,2023-02-25 20,32
226892,2023-02-25 21,32
226892,2023-02-25 22,32
226892,2023-02-25 23,32
226892,2023-02-26 00,32
226892,2023-02-26 01,32
226892,2023-02-26 02,32
226892,2023-02-26 03,32
226892,2023-02-26 04,32
226892,2023-02-26 05,32
226892,2023-02-26 06,32
226892,2023-02-26 07,32
226892,2023-02-26 08,32
226892,2023-02-26 09,32
226892,2023-02-26 10,32
226892,2023-02-26 11,32
226892,2023-02-26 12,33
226892,2023-02-26 13,32
226892,2023-02-26 14,33
226892,2023-02-26 15,33
226892,2023-02-26 16,32
226892,2023-02-26 17,33
226892,2023-02-26 18,33
226892,2023-02-26 19,33
226892,2023-02-26 20,33
226892,2023-02-26 21,33
226892,2023-02-26 22,33
226892,2023-02-26 23,32
226892,2023-02-27 00,32
226892,2023-02-27 01,32
226892,2023-02-27 02,32
226892,2023-02-27 03,32
226892,2023-02-27 04,32
226892,2023-02-27 05,32
226892,2023-02-27 06,32
226892,2023-02-27 07,32
226892,2023-02-27 08,32
226892,2023-02-27 09,32
226892,2023-02-27 10,32
226892,2023-02-27 11,32
226892,2023-02-27 12,33
226892,2023-02-27 13,33
226892,2023-02-27 14,33
226892,2023-02-27 15,33
226892,2023-02-27 16,33
226892,2023-02-27 17,33
226892,2023-02-27 18,33
226892,2023-02-27 19,33
226892,2023-02-27 20,32
226892,2023-02-27 21,32
226892,2023-02-27 22,32
226892,2023-02-27 23,32
226892,2023-02-28 00,32
226892,2023-02-28 01,32
226892,2023-02-28 02,32
226892,2023-02-28 03,32
226892,2023-02-28 04,32
226892,2023-02-28 05,32
226892,2023-02-28 06,32
226892,2023-02-28 07,32
226892,2023-02-28 08,32
226892,2023-02-28 09,32
226892,2023-02-28 10,32
226892,2023-02-28 11,32
226892,2023-02-28 12,32
226892,2023-02-28 13,32
226892,2023-02-28 14,33
226892,2023-02-28 15,33
226892,2023-02-28 16,32
226892,2023-02-28 17,33
226892,2023-02-28 18,32
226892,2023-02-28 19,32
226892,2023-02-28 20,32
226892,2023-02-28 21,32
226892,2023-02-28 22,32
226892,2023-02-28 23,32
226892,2023-03-01 00,32
226892,2023-03-01 01,32
226892,2023-03-01 02,32
226892,2023-03-01 03,32
226892,2023-03-01 04,32
226892,2023-03-01 05,32
226892,2023-03-01 06,32
226892,2023-03-01 07,32
226892,2023-03-01 08,33
226892,2023-03-01 09,33
226892,2023-03-01 10,33
226892,2023-03-01 11,33
226892,2023-03-01 12,33
226892,2023-03-01 13,33
226892,2023-03-01 14,33
226892,2023-03-01 15,33
226892,2023-03-01 16,33
226892,2023-03-01 17,33
226892,2023-03-01 18,33
226892,2023-03-01 19,33
226892,2023-03-01 20,33
226892,2023-03-01 21,34
226892,2023-03-01 22,34
226892,2023-03-01 23,34
226892,2023-03-02 00,35
226892,2023-03-02 01,34
226892,2023-03-02 02,34
226892,2023-03-02 03,34
226892,2023-03-02 04,34
226892,2023-03-02 05,34
226892,2023-03-02 06,34
226892,2023-03-02 07,34
226892,2023-03-02 08,34
226892,2023-03-02 09,34
226892,2023-03-02 10,34
226892,2023-03-02 11,34
226892,2023-03-02 12,34
226892,2023-03-02 13,34
226892,2023-03-02 14,34
226892,2023-03-02 15,34
226892,2023-03-02 16,34
226892,2023-03-02 17,34
226892,2023-03-02 18,34
226892,2023-03-02 19,34
226892,2023-03-02 20,34
226892,2023-03-02 21,34
226892,2023-03-02 22,34
226892,2023-03-02 23,35
226892,2023-03-03 00,35
226892,2023-03-03 01,35
226892,2023-03-03 02,35
226892,2023-03-03 03,35
226892,2023-03-03 04,35
226892,2023-03-03 05,34
226892,2023-03-03 06,34
226892,2023-03-03 07,34
226892,2023-03-03 08,34
226892,2023-03-03 09,34
226892,2023-03-03 10,34
226892,2023-03-03 11,34
226892,2023-03-03 12,34
226892,2023-03-03 13,34
226892,2023-03-03 14,34
226892,2023-03-03 15,34
226892,2023-03-03 16,34
226892,2023-03-03 17,34
226892,2023-03-03 18,34
226892,2023-03-03 19,34
226892,2023-03-03 20,35
226892,2023-03-03 21,35
226892,2023-03-03 22,35
226892,2023-03-03 23,35
226892,2023-03-04 00,35
226892,2023-03-04 01,35
226892,2023-03-04 02,34
226892,2023-03-04 03,34
226892,2023-03-04 04,34
226892,2023-03-04 05,34
226892,2023-03-04 06,34
226892,2023-03-04 07,35
226892,2023-03-04 08,35
226892,2023-03-04 09,34
226892,2023-03-04 10,35
226892,2023-03-04 11,35
226892,2023-03-04 12,35
226892,2023-03-04 13,35
226892,2023-03-04 14,35
226892,2023-03-04 15,34
226892,2023-03-04 16,34
226892,2023-03-04 17,34
226892,2023-03-04 18,34
226892,2023-03-04 19,34
226892,2023-03-04 20,34
226892,2023-03-04 21,34
226892,2023-03-04 22,34
226892,2023-03-04 23,34
226892,2023-03-05 00,34
226892,2023-03-05 01,34
226892,2023-03-05 02,34
226892,2023-03-05 03,34
226892,2023-03-05 04,34
226892,2023-03-05 05,34
226892,2023-03-05 06,34
226892,2023-03-05 07,34
226892,2023-03-05 08,34
226892,2023-03-05 09,34
226892,2023-03-05 10,34
226892,2023-03-05 11,34
226892,2023-03-05 12,34
226892,2023-03-05 13,34
226892,2023-03-05 14,34
226892,2023-03-05 15,34
226892,2023-03-05 16,34
226892,2023-03-05 19,34
226892,2023-03-05 20,34
226892,2023-03-05 21,34
226892,2023-03-05 22,34
226892,2023-03-05 23,34
226892,2023-03-06 00,34
226892,2023-03-06 01,34
226892,2023-03-06 02,34
226892,2023-03-06 03,34
226892,2023-03-06 04,34
226892,2023-03-06 05,34
226892,2023-03-06 06,34
226892,2023-03-06 07,34
226892,2023-03-06 08,34
226892,2023-03-06 09,34
226892,2023-03-06 10,34
226892,2023-03-06 11,34
226892,2023-03-06 12,34
226892,2023-03-06 13,34
226892,2023-03-06 14,34
226892,2023-03-06 16,34
226892,2023-03-06 17,34
226892,2023-03-06 18,34
226892,2023-03-06 19,34
226892,2023-03-06 20,34
226892,2023-03-06 21,34
226892,2023-03-06 22,34
226892,2023-03-06 23,34
226892,2023-03-07 00,34
226892,2023-03-07 01,34
226892,2023-03-07 02,34
226892,2023-03-07 03,34
226892,2023-03-07 04,34
226892,2023-03-07 05,34
226892,2023-03-07 06,34
226892,2023-03-07 07,34
226892,2023-03-07 08,34
226892,2023-03-07 09,34
226892,2023-03-07 10,34
226892,2023-03-07 11,34
226892,2023-03-07 12,34
226892,2023-03-07 13,34
226892,2023-03-07 14,34
226892,2023-03-07 15,34
226892,2023-03-07 16,34
226892,2023-03-07 17,34
226892,2023-03-07 18,34
226892,2023-03-07 19,34
226892,2023-03-07 20,34
226892,2023-03-07 21,34
226892,2023-03-07 22,34
226892,2023-03-07 23,34
226892,2023-03-08 00,34
226892,2023-03-08 01,34
226892,2023-03-08 02,34
226892,2023-03-08 03,34
226892,2023-03-08 04,34
226892,2023-03-08 05,34
226892,2023-03-08 06,34
226892,2023-03-08 07,34
226892,2023-03-08 08,34
226892,2023-03-08 09,34
226892,2023-03-08 10,34
226892,2023-03-08 11,34
226892,2023-03-08 12,34
226892,2023-03-08 13,34
226892,2023-03-08 14,34
226892,2023-03-08 15,34
226892,2023-03-08 16,34
226892,2023-03-08 17,34
226892,2023-03-08 18,34
226892,2023-03-08 19,34
226892,2023-03-08 20,34
226892,2023-03-08 21,34
226892,2023-03-08 22,34
226892,2023-03-08 23,34
226892,2023-03-09 00,34
226892,2023-03-09 01,34
226892,2023-03-09 02,34
226892,2023-03-09 03,34
226892,2023-03-09 04,34
226892,2023-03-09 05,34
226892,2023-03-09 06,34
226892,2023-03-09 07,34
226892,2023-03-09 08,34
226892,2023-03-09 09,34
226892,2023-03-09 10,34
226892,2023-03-09 11,34
226892,2023-03-09 12,34
226892,2023-03-09 13,34
226892,2023-03-09 14,34
226892,2023-03-09 15,34
226892,2023-03-09 16,34
226892,2023-03-09 17,34
226892,2023-03-09 18,34
226892,2023-03-09 19,34
226892,2023-03-09 20,34
226892,2023-03-09 21,33
226892,2023-03-09 22,33
226892,2023-03-09 23,34
226892,2023-03-10 00,34
226892,2023-03-10 01,34
226892,2023-03-10 02,34
226892,2023-03-10 03,34
226892,2023-03-10 04,34
226892,2023-03-10 05,34
226892,2023-03-10 06,34
226892,2023-03-10 07,34
226892,2023-03-10 08,34
226892,2023-03-10 09,34
226892,2023-03-10 10,34
226892,2023-03-10 11,34
226892,2023-03-10 12,34
226892,2023-03-10 13,34
226892,2023-03-10 14,34
226892,2023-03-10 15,34
226892,2023-03-10 16,34
226892,2023-03-10 17,34
226892,2023-03-10 18,34
226892,2023-03-10 19,34
226892,2023-03-10 20,34
226892,2023-03-10 21,34
226892,2023-03-10 22,34
226892,2023-03-10 23,34
226892,2023-03-11 00,34
226892,2023-03-11 01,34
226892,2023-03-11 02,34
226892,2023-03-11 03,34
226892,2023-03-11 04,34
226892,2023-03-11 05,34
226892,2023-03-11 06,34
226892,2023-03-11 07,34
226892,2023-03-11 08,34
226892,2023-03-11 09,34
226892,2023-03-11 10,34
226892,2023-03-11 11,34
226892,2023-03-11 12,34
226892,2023-03-11 13,34
226892,2023-03-11 14,34
226892,2023-03-11 15,34
226892,2023-03-11 16,34
226892,2023-03-11 17,34
226892,2023-03-11 18,34
226892,2023-03-11 19,34
226892,2023-03-11 20,35
226892,2023-03-11 21,35
226892,2023-03-11 22,35
226892,2023-03-11 23,35
226892,2023-03-12 00,35
226892,2023-03-12 01,35
226892,2023-03-12 02,35
226892,2023-03-12 03,34
226892,2023-03-12 04,34
226892,2023-03-12 05,35
226892,2023-03-12 06,34
226892,2023-03-12 07,35
226892,2023-03-12 08,34
226892,2023-03-12 09,35
226892,2023-03-12 10,35
226892,2023-03-12 11,35
226892,2023-03-12 12,35
226892,2023-03-12 13,35
226892,2023-03-12 14,35
226892,2023-03-12 15,34
226892,2023-03-12 16,34
226892,2023-03-12 17,34
226892,2023-03-12 18,34
226892,2023-03-12 19,34
226892,2023-03-12 20,34
226892,2023-03-12 21,34
226892,2023-03-12 22,34
226892,2023-03-12 23,34
226892,2023-03-13 00,34
226892,2023-03-13 01,34
226892,2023-03-13 02,34
226892,2023-03-13 03,34
226892,2023-03-13 04,34
226892,2023-03-13 05,34
226892,2023-03-13 06,34
226892,2023-03-13 07,34
226892,2023-03-13 08,34
226892,2023-03-13 09,34
226892,2023-03-13 10,34
226892,2023-03-13 11,34
226892,2023-03-13 12,34
226892,2023-03-13 13,34
226892,2023-03-13 14,34
226892,2023-03-13 15,34
226892,2023-03-13 16,34
226892,2023-03-13 17,34
226892,2023-03-13 18,34
226892,2023-03-13 19,35
226892,2023-03-13 20,35
226892,2023-03-13 21,35
226892,2023-03-13 22,35
226892,2023-03-13 23,35
226892,2023-03-14 00,35
226892,2023-03-14 01,35
226892,2023-03-14 02,35
226892,2023-03-14 03,35
226892,2023-03-14 04,35
226892,2023-03-14 05,35
226892,2023-03-14 06,35
226892,2023-03-14 07,35
226892,2023-03-14 08,35
226892,2023-03-14 09,35
226892,2023-03-14 10,35
226892,2023-03-14 11,35
226892,2023-03-14 12,35
226892,2023-03-14 13,35
226892,2023-03-14 14,35
226892,2023-03-14 15,35
226892,2023-03-14 16,35
226892,2023-03-14 17,35
226892,2023-03-14 18,34
226892,2023-03-14 19,35
226892,2023-03-14 20,34
226892,2023-03-14 21,34
226892,2023-03-14 22,34
226892,2023-03-14 23,34
226892,2023-03-15 00,34
226892,2023-03-15 01,34
226892,2023-03-15 02,34
226892,2023-03-15 03,34
226892,2023-03-15 04,34
226892,2023-03-15 05,34
226892,2023-03-15 06,34
226892,2023-03-15 07,34
226892,2023-03-15 08,34
226892,2023-03-15 09,34
226892,2023-03-15 10,34
226892,2023-03-15 11,34
226892,2023-03-15 12,34
226892,2023-03-15 13,34
226892,2023-03-15 14,34
226892,2023-03-15 15,34
